,index,Unnamed: 0,sentence_id,words,labels
9912,9912,12616,20857,pall ay,adj.
9913,9913,10330,18571,runakunaqa,s
9914,9914,11351,19592,P aq ar in,s
9915,9915,9255,17496,yach asq aku .,v
9916,9916,2575,10790,pay ach añ am.,adj.
9917,9917,11515,19756,llaqtapi,s
9918,9918,14621,22862,is ku,s
9919,9919,1564,9769,kuch pak am uch kan.,v
9920,9920,2773,10988,Un aymanta,adv.
9921,9921,9647,17888,h am k' asq am,v
9922,9922,2272,10481,rurasqa,adj.
9923,9923,10195,18436,"ll as all a,",s
9924,9924,4629,12852,Sumaq,adj.
9925,9925,5954,9343,Ñ ug ayku pa,pron.
9926,9926,11239,19480,runaqa,s
9927,9927,8294,16535,yachachiq nin pas,s
9928,9928,13543,21784,chayqa,adv.
9929,9929,5537,13776,uy ar is pas,v
9930,9930,11300,19541,"nan an,",v
9931,9931,1596,9801,uman,s
9932,9932,9179,17420,huk,det.
9933,9933,14399,22640,kall an puni,v
9934,9934,12005,20246,nan aqta,adv.
9935,9935,9473,17714,chaymantataq,conj.
9936,9936,2171,10378,Uy aypi,s
9937,9937,729,8923,tak ich kan.,v
9938,9938,3097,11313,Tak in aypaq,v
9939,9939,10841,19082,w ayn ataqa,s
9940,9940,3554,11774,kanki,v
9941,9941,9294,17535,K hu ll u,s
9942,9942,2843,11059,kallp ayuq mi,s
9943,9943,9907,18148,is kuy uq,s
9944,9944,8064,16305,tayta,s
9945,9945,13331,21572,pamp anta,s
9946,9946,9579,17820,wat am anqa,s
9947,9947,11819,20060,rikch' akuq,adj.
9948,9948,8774,17015,huk,det.
9949,9949,11216,19457,aswanpas,adv.
9950,9950,14051,18183,ñ u qan chik qa,pron.
9951,9951,6799,15040,wat an pas,v
9952,9952,8152,16393,iskay,det.
9953,9953,5383,13619,an yay kuspa,v
9954,9954,10923,17151,Chayqa,pron.
9955,9955,11183,19424,may t' ut am,s
9956,9956,7350,15591,hat ar ir quch in.,v
9957,9957,7130,15371,aych ata,s
9958,9958,9104,17345,ay ch as apa,adj.
9959,9959,9126,17367,ap ar,v
9960,9960,2290,10499,manas,adv.
9961,9961,4275,12498,U w i h apa,s
9962,9962,4959,13185,upyan a.,v
9963,9963,5638,13879,aw ki kunaqa,s
9964,9964,403,8595,Wasi,s
9965,9965,10740,18981,suqtayuq,det.
9966,9966,14918,23159,kuraq,adj.
9967,9967,2846,11062,Runa,s
9968,9968,3673,11894,Wak apa,s
9969,9969,11951,20192,T om á s man,s
9970,9970,5682,13923,Pampa,s
9971,9971,8856,17097,su wata,s
9972,9972,6327,14568,Chay,det.
9973,9973,9538,17779,mikhun anpaq,v
9974,9974,2474,10686,paq pata,s
9975,9975,12080,20321,wich ' un a.,v
9976,9976,14753,22994,allp ay aq man.,v
9977,9977,11150,19391,qhaw anku.,v
9978,9978,11028,19269,runaqa,s
9979,9979,4646,12869,Y ur isqan mantam,s
9980,9980,4560,12783,W aya,adj.
9981,9981,12062,20303,ut qay lla,adv.
9982,9982,1244,9441,pall asun .,v
9983,9983,1688,9893,kut kuch kan.,v
9984,9984,14724,22965,hay k' aq pas,adv.
9985,9985,7309,15550,hark' an.,v
9986,9986,10549,18790,pun kuy uq,s
9987,9987,10842,19083,s ip as kunapas,s
9988,9988,6992,15233,kimsa,det.
9989,9989,14307,22548,U s ic ay os,s
9990,9990,10532,18773,ll ut ' aspa,v
9991,9991,1160,9355,Huñusqa,s
9992,9992,14867,23108,"qh un anchik,",v
9993,9993,480,8674,Yachay,v
9994,9994,5570,13811,k int al,s
9995,9995,3974,12197,Hatun,adj.
9996,9996,11279,19520,Q illa,adj.
9997,9997,14989,23230,q' u ñ ich kaq,v
9998,9998,11608,19849,m uk ispa,v
9999,9999,13544,21785,ima,adj.
10000,10000,10694,18935,"mikhun at aqa,",s
10001,10001,2465,10677,ay w ir qam uy .,v
10002,10002,427,8619,r ir qan i.,v
10003,10003,13672,21913,ak api,s
10004,10004,12898,21139,huk,adj.
10005,10005,8085,16326,llaqt ach apiqa,s
10006,10006,6287,14528,All qu qa,s
10007,10007,3066,11282,q ill p am,s
10008,10008,8027,16268,llaqta,s
10009,10009,11432,19673,"kasqa,",v
10010,10010,2271,10480,Waq r amanta,s
10011,10011,14507,22748,L at akun ka,s
10012,10012,2562,10777,W ak,adj.
10013,10013,581,8775,kay,adj.
10014,10014,4488,12711,War aq uqa,s
10015,10015,3920,12142,wich q aq ku.,v
10016,10016,10115,18356,ll ant hu ll api,s
10017,10017,14531,22772,kuch una,s
10018,10018,2180,10387,uyw akunapas,s
10019,10019,8645,16886,W ik sa,s
10020,10020,4057,12280,war ata,s
10021,10021,10766,19007,"Ju an,",s
10022,10022,9688,17929,d ur as no,s
10023,10023,9350,17591,allinta,adv.
10024,10024,14467,22708,t as ata,s
10025,10025,5598,13839,atip arq uy k im .,v
10026,10026,15144,23385,p'unchaw,s
10027,10027,15486,23727,sar aqa,s
10028,10028,4427,12650,w ap si hinam,s
10029,10029,11936,20177,may mant aq,pron.interrog.
10030,10030,337,8528,aq s uta,s
10031,10031,5016,13242,K ur p us,s
10032,10032,15247,23488,huk,adj.
10033,10033,7986,16227,I ch hu t apas,s
10034,10034,3681,11902,S um aqmi,adj.
10035,10035,5660,13901,Ay ataqa,s
10036,10036,6914,15155,ch' u ñ ut aq,s
10037,10037,1999,10206,aq ata,s
10038,10038,14166,22407,suw achu,adj.
10039,10039,11734,19975,ay r amp u,s
10040,10040,15300,23541,kan.,v
10041,10041,5390,13626,an yay kuspa,v
10042,10042,5542,13781,h is p' ay kus qan qa,v
10043,10043,5793,14034,Ima,pron.interrog.
10044,10044,15379,23620,sar apas,s
10045,10045,13248,21489,mikhun apaqqa,v
10046,10046,2761,10976,manam,adv.
10047,10047,4577,12800,ap an.,v
10048,10048,11853,20094,hatun,adj.
10049,10049,7303,15544,"karqan,",v
10050,10050,6302,14543,ch' amp ata,s
10051,10051,1677,9882,m amanta,s
10052,10052,848,9042,ruran ata,s
10053,10053,4927,13151,Yuraq,adj.
10054,10054,6284,14525,waq t an,s
10055,10055,8051,16292,kut aspa,v
10056,10056,15412,23653,sut inqa,s
10057,10057,9526,17767,rur anku.,v
10058,10058,5940,14181,Sar a,s
10059,10059,899,9093,chay asq ar aq chu.,v
10060,10060,6033,14274,ch' is i,adv.
10061,10061,14466,22707,chay,adj.
10062,10062,5167,13399,uyw akunatapas,s
10063,10063,12787,21028,"ur ay kur qan i,",v
10064,10064,13232,21473,man ac h,adv.
10065,10065,12917,21158,ancha,adv.
10066,10066,7933,16174,waw apa,s
10067,10067,13724,21965,k al am in awanpas,s
10068,10068,11215,19456,"mun as pach u,",v
10069,10069,10388,18629,q aqa,s
10070,10070,15126,23367,runakunaqa,s
10071,10071,2190,10397,m uk in.,v
10072,10072,145,8331,mana,adv.
10073,10073,8769,17010,tak iy pas.,s
10074,10074,2361,10570,qu war qa.,v
10075,10075,3098,11314,q in awan,s
10076,10076,14128,22369,paq ar in,adv.
10077,10077,10243,18484,qar anta,s
10078,10078,5658,8378,pi wan pas,pron.
10079,10079,1639,9844,Papa,s
10080,10080,14341,22582,kas payqa,adv.
10081,10081,8499,16740,tawa,det.
10082,10082,749,8943,runaqa,s
10083,10083,13611,21852,P ill i,s
10084,10084,12728,20969,Huk,adj.
10085,10085,2100,10307,ri kur qan i.,v
10086,10086,9120,14193,¡ qam qa,pron.
10087,10087,6870,15111,S ill us t an ipi,s
10088,10088,11803,20044,m ut ' urqu n,v
10089,10089,181,8367,mas kachkan i.,v
10090,10090,12325,20566,chun kam anmi,s
10091,10091,8451,16692,kut ach awan,s
10092,10092,14595,22836,kun antaq,adv.
10093,10093,8439,16680,may ll arq una,v
10094,10094,9109,17350,"kik ill anmi,",s
10095,10095,10789,19030,qillqan ach aykita,s
10096,10096,982,9176,warm ataqa,s
10097,10097,8967,17208,say ach ispa,v
10098,10098,11416,19657,mis ata,s
10099,10099,11120,19361,llaqt a »,s
10100,10100,1614,9819,llam ata,s
10101,10101,13070,21311,pas kar q uspa,adj.
10102,10102,4895,13119,y apun i ku.,v
10103,10103,173,8359,All qu,s
10104,10104,3843,12065,waq achin ku.,v
10105,10105,2030,10237,M aq lla,adj.
10106,10106,8690,16931,as n uch api,s
10107,10107,9802,18043,quch akun amantaqa,s
10108,10108,2144,10351,mis k iy uq ta,s
10109,10109,9099,17340,ñawpaq,adv.
10110,10110,7734,15975,wak aqa,s
10111,10111,7493,15734,kus isqa,adv.
10112,10112,14424,22665,rak hu ta,adj.
10113,10113,2653,10868,P is qu kuna,s
10114,10114,9177,17418,kh an kaw anqa,s
10115,10115,13126,21367,ch' u ñ uta,s
10116,10116,3732,11953,kuch im.,s
10117,10117,14606,22847,"kap usq achu,",v
10118,10118,1206,9403,b ach ata,s
10119,10119,12932,21173,k' asp int apas,s
10120,10120,10956,19197,ayllu,s
10121,10121,2464,10676,pach aykita,s
10122,10122,1043,9237,pach apim,s
10123,10123,10775,19016,"mañ ayku way ,",v
10124,10124,11645,19886,un uqa,s
10125,10125,15224,23465,Pedro,s
10126,10126,13162,21403,p unch ut apas,s
10127,10127,5309,13541,Manuel,s
10128,10128,380,8571,hin ay k uy .,v
10129,10129,2362,10571,Yan ukun anpaq,v
10130,10130,1785,9990,Ll ap chay ku p tiy mi,v
10131,10131,4827,13051,tant at awan,s
10132,10132,7383,15624,rim asqan,v
10133,10133,4252,12475,pach anqa,s
10134,10134,1299,9496,qat uman,s
10135,10135,4324,12547,l ichin manta,s
10136,10136,10392,18633,kan,v
10137,10137,2578,10793,pi chay kun ki.,v
10138,10138,5887,14128,Anti,s
10139,10139,3113,11329,Ama,adv.
10140,10140,9947,18188,sap hin qa,s
10141,10141,9761,18002,"allin mi,",adj.
10142,10142,6027,14268,kimsa,det.
10143,10143,1220,9417,Qillq ay piqa,s
10144,10144,14251,22492,Pur u pa,s
10145,10145,11388,19629,chay ray ku m,conj.
10146,10146,3336,11554,r ap r anta,s
10147,10147,4454,12677,waqaych am us un.,v
10148,10148,8853,17094,chakr akunatapas,s
10149,10149,1947,10153,mach aq way qa,s
10150,10150,9491,17732,sir ay kap uw anchik t aq.,v
10151,10151,7802,16043,Runa,s
10152,10152,9779,15329,chayta,pron.
10153,10153,9392,17633,puq un.,v
10154,10154,8312,16553,yur akunatapas,s
10155,10155,7985,16226,ham un.,v
10156,10156,5604,13845,runaqa,s
10157,10157,10314,18555,ll im p' ir quy .,v
10158,10158,8738,16979,kan cha,s
10159,10159,14997,23238,allp akun apiqa,s
10160,10160,15173,23414,"p inch an,",v
10161,10161,10609,18850,kawsaynin tam,s
10162,10162,14697,22938,im as m ari :,adv.
10163,10163,14095,22336,hatun,adj.
10164,10164,1397,9601,Kar kaw an,s
10165,10165,11165,19406,killapi,s
10166,10166,14351,22592,yach aypi,adv.
10167,10167,15222,23463,15 35,adj.
10168,10168,11604,19845,Chay,det.
10169,10169,14464,22705,m ik hu q kunam.,v
10170,10170,8348,16589,millay,adj.
10171,10171,13072,21313,iskay,adj.
10172,10172,2967,11183,huñun akun anpaq,v
10173,10173,14048,22289,¿ may taq,pron.interrog.
10174,10174,2366,10575,y ant ata,s
10175,10175,3462,11682,Ll am apa,s
10176,10176,13938,22179,chunka,adj.
10177,10177,11779,20020,Qusqu,s
10178,10178,115,8301,s um aq ch am,adj.
10179,10179,7615,15856,way k' u kus p aqa,v
10180,10180,9017,17258,upy aspa,v
10181,10181,4633,12856,Sumaq,adj.
10182,10182,8072,16313,kam ur qan ki?,v
10183,10183,195,8381,Ama,adv.
10184,10184,11743,19984,R up hay,s
10185,10185,4519,12742,pacha,s
10186,10186,15087,23328,p'unchaw taq,s
10187,10187,14892,23133,"saq in a,",v
10188,10188,7544,15785,tu kur q uspa,v
10189,10189,14107,22348,yawar n ill anta,adj.
10190,10190,3795,12017,yawar niyta,s
10191,10191,13374,21615,Papa,s
10192,10192,7622,15863,mas ikun aman pas.,s
10193,10193,4186,12409,K allp ayll am,adj.
10194,10194,805,8999,yuraq,adj.
10195,10195,11685,19926,chur akun.,v
10196,10196,1775,9980,tu kur q un.,v
10197,10197,12942,21183,P aq p aqa,s
10198,10198,12494,20735,pachapi,s
10199,10199,10900,19141,mam ayki qa,s
10200,10200,2880,11096,allin mi,adj.
10201,10201,700,8894,ch il ch ita,s
10202,10202,8650,16891,w is ch' unch ik .,v
10203,10203,14802,23043,mikhuna,s
10204,10204,7641,15882,h ik ' ich kan,v
10205,10205,14539,22780,kuch una,s
10206,10206,14769,23010,allpa,s
10207,10207,13459,21700,p hu ll uta,s
10208,10208,2057,10264,mas u,s
10209,10209,2038,10245,maq ma,s
10210,10210,2457,10669,Sar acha,s
10211,10211,12003,20244,H at ' aq uqa,s
10212,10212,6689,14930,ru p ham uch kan ;,v
10213,10213,88,8274,"mi kun achu,",v
10214,10214,13307,21548,chaymi,adv.
10215,10215,4804,13028,p unch aw mi,s
10216,10216,6534,14775,waq ayta,v
10217,10217,8006,16247,ch uq i,s
10218,10218,5589,13830,wak,det.
10219,10219,4740,12964,P uy ñ umanta,s
10220,10220,8894,17135,Kay,det.
10221,10221,1658,9863,Chu q ll uta,s
10222,10222,7852,16093,"hunt' am,",adj.
10223,10223,11159,19400,ruraq,s
10224,10224,1310,9507,kach ich ay,s
10225,10225,4807,13031,yanap an a.,v
10226,10226,13199,21440,chak ill ant achu,s
10227,10227,14155,22396,wasiman,s
10228,10228,56,8242,Yach ay _ was inchik ta,s
10229,10229,9232,17473,kh ip u wanmi,v
10230,10230,14704,22945,ak aq.,v
10231,10231,5966,14207,Huk,det.
10232,10232,2857,11073,waw ata,s
10233,10233,194,8380,am at akuy .,v
10234,10234,12437,20678,Chay tataq,conj.
10235,10235,2706,10921,mak i pi m,s
10236,10236,11820,20061,"ru mi,",s
10237,10237,7446,15687,kach iyuq,adj.
10238,10238,15376,23617,allpapi,s
10239,10239,1983,10190,T uta,s
10240,10240,10026,18267,"llam iy kur qun i,",v
10241,10241,15063,23304,Lima,s
10242,10242,579,8773,Iskay,adj.
10243,10243,10186,18427,k'ir inta,s
10244,10244,8003,16244,con f it es hina,s
10245,10245,15058,23299,kan irq un man.,v
10246,10246,6841,15082,y un kam an,s
10247,10247,11132,19373,runaqa,s
10248,10248,1750,9955,Ll ak lla,adj.
10249,10249,14366,22607,llaqt ataqa,s
10250,10250,8988,17229,hay t' arq uspa,v
10251,10251,7556,15797,p' ur u,s
10252,10252,13001,21242,huk,adj.
10253,10253,12561,20802,yur ach ataqa,s
10254,10254,2842,11058,allin,adj.
10255,10255,8637,16878,mill wa,s
10256,10256,2866,11082,A kuta,s
10257,10257,9813,18054,ay chay uq mi.,s
10258,10258,4124,12347,un kut am,s
10259,10259,15519,23760,s ul is,s
10260,10260,1719,9924,ham pich im uy .,v
10261,10261,12916,21157,nan aypaq,s
10262,10262,3650,11870,s uch u kus aqmi.,v
10263,10263,9562,17803,chunka,s
10264,10264,5211,13443,kan i kuspa,interj.
10265,10265,5767,14008,aq h all apas !,s
10266,10266,13916,22157,r api pi,s
10267,10267,15036,23277,Q at ay niy qa,s
10268,10268,7437,15678,Ph aspa,adj.
10269,10269,7067,15308,h anku mant apas.,s
10270,10270,11520,19761,rakin akus p ataq,v
10271,10271,14763,23004,"is m urq un anpaq,",v
10272,10272,13490,21731,up yarq un ku ;,v
10273,10273,13295,21536,h amp in apaqqa,adv.
10274,10274,8532,16773,Ancha,adv.
10275,10275,13423,21664,waw ayuq,s
10276,10276,4744,12968,aych anqa,s
10277,10277,5120,13350,ñ ut ' unt ataq,adj.
10278,10278,10629,18870,mach ina,s
10279,10279,1060,9254,har aw ita,s
10280,10280,5526,13765,pap ata,s
10281,10281,7213,15454,k' an k apa,s
10282,10282,6005,14246,iw k al ip tu,s
10283,10283,4985,13211,ri kuspa,v
10284,10284,6193,14434,kin u wa,s
10285,10285,2286,10495,qillqa,s
10286,10286,2716,10931,apam usqa.,v
10287,10287,10962,19203,q ura,s
10288,10288,6344,14585,ch' amp ata,s
10289,10289,12499,20740,allp aman,s
10290,10290,9140,17381,kimsa,det.
10291,10291,6612,14853,t'uq u pa,s
10292,10292,9404,17645,ari,adv.
10293,10293,7637,15878,¿ Im amantataq,pron.interrog.
10294,10294,1675,9880,warm akunaqa,s
10295,10295,10603,18844,runaqa,s
10296,10296,10307,18548,Kimsa,det.
10297,10297,13972,22213,Is p añ amanta,s
10298,10298,8108,16349,I ph u,s
10299,10299,6243,14484,Mana,adv.
10300,10300,2917,11133,q ari ta,s
10301,10301,2435,10647,p apay ata,s
10302,10302,7411,15652,chu ll uch isp am,v
10303,10303,14209,22450,s um aq ch ata,adj.
10304,10304,12111,20352,k' is pi ñ u paq qa,s
10305,10305,13872,22113,waw aman,s
10306,10306,9269,17510,yarq ay,s
10307,10307,3522,11742,is m urqu p tin qa,v
10308,10308,12915,21156,m uq ukuna,s
10309,10309,8885,17126,rur anchik.,v
10310,10310,9192,17433,pap apas,s
10311,10311,4438,12661,may ukuna,s
10312,10312,14092,22333,q aq akunapi,s
10313,10313,906,9100,ch uq u,s
10314,10314,2947,11163,sumaq,adj.
10315,10315,3799,12021,T iy an ata,s
10316,10316,2699,10914,puk y un,s
10317,10317,12846,21087,aych anchik ta,s
10318,10318,13022,21263,mikhuy kunata,s
10319,10319,3873,12095,May u pa,s
10320,10320,9152,17393,quy kus un ki.,v
10321,10321,11887,20128,muy us p alla,v
10322,10322,437,8629,q aqu kur qun a.,v
10323,10323,13740,21981,Tar aq u,s
10324,10324,15428,23669,chur iy pa,adj.
10325,10325,5639,13880,yachay sap ataq,adj.
10326,10326,1906,10112,I l uq asun .,v
10327,10327,6862,15103,p'unchaw kuna,s
10328,10328,13302,21543,sim in pi,s
10329,10329,5044,13270,t'uq u piqa,s
10330,10330,10778,19019,"¡ W awq ich á y,",s
10331,10331,2856,11072,¡ Ama,adv.
10332,10332,2993,11209,p unch aw,s
10333,10333,13840,22081,p unch u paq pas,adv.
10334,10334,5332,13568,runata,s
10335,10335,5875,14116,paq uch a,s
10336,10336,14087,22328,yawar n ill anta,adj.
10337,10337,15470,23711,Qh ur u,adj.
10338,10338,9801,18042,p'unchawpi,s
10339,10339,13181,21422,Huk,adj.
10340,10340,10675,18916,"ru k' an ayuq,",s
10341,10341,4205,12428,tar pu kus q aqa,s
10342,10342,13382,21623,p hin ataqa,adj.
10343,10343,6246,14487,"rur ut apas,",s
10344,10344,2084,10291,mich im us un.,v
10345,10345,9495,17736,pur iy kach ayta,v
10346,10346,8719,16960,puq uy kun an paq pas,v
10347,10347,7481,15722,h ayll ikunata,s
10348,10348,1679,9884,Ll um pay,adj.
10349,10349,9174,17415,kik ill antam,s
10350,10350,8851,17092,kaq taq,conj.
10351,10351,9962,18203,qh ich inch awan,s
10352,10352,12724,20965,wak,adj.
10353,10353,13328,21569,Pat uqa,s
10354,10354,306,8496,Apu,s
10355,10355,1890,10095,warmi,s
10356,10356,1682,9887,kut ip akun mi.,v
10357,10357,14791,23032,r aw ran pas chu.,v
10358,10358,8010,16251,han aq pi,s
10359,10359,10269,18510,ch' ich i,s
10360,10360,11320,19561,allp apiqa,s
10361,10361,10070,18311,mam aqa,s
10362,10362,11059,19300,Uy wa,s
10363,10363,11041,19282,yachachiq kuna.,s
10364,10364,10666,18907,qhat us p aqa,v
10365,10365,5425,13661,un quch kan.,v
10366,10366,12145,20386,puq ull ant aq.,v
10367,10367,9076,17317,Kay,det.
10368,10368,8295,16536,allin,adj.
10369,10369,3989,12212,apay .,v
10370,10370,1509,9714,k ip ut a.,s
10371,10371,3692,11913,suni,s
10372,10372,10502,18743,lluqs in ?,v
10373,10373,1326,9523,ch up in kichik .,v
10374,10374,1407,9611,Ama,adv.
10375,10375,10027,18268,chaymi,conj.
10376,10376,1203,9400,Ink akunaqa,s
10377,10377,3626,11846,p isq u,s
10378,10378,13205,21446,p'ach anqa,s
10379,10379,7482,15723,kus isqa,adv.
10380,10380,8022,16263,ill ariy ta,s
10381,10381,9101,17342,karqan ;,v
10382,10382,14764,23005,huk kunat ataq,adj.
10383,10383,5468,13704,aych aqa,s
10384,10384,3527,11747,sap sa,adj.
10385,10385,13376,21617,k' ich un apaq,adv.
10386,10386,6545,14786,yach ay niy uq mi,adj.
10387,10387,9812,18053,hatun,adj.
10388,10388,7378,15619,H aw apiqa,adv.
10389,10389,11519,19760,ar u wan pi,s
10390,10390,9775,18016,kut ip akuy qa,s
10391,10391,5252,13484,run atataq,s
10392,10392,4586,12809,¡ W ayll aman,s
10393,10393,10610,18851,pisiy achin .,v
10394,10394,11303,19544,manam,adv.
10395,10395,2904,11120,kasqa.,v
10396,10396,6806,15047,waq ay chayta,s
10397,10397,5543,13782,mill ayta,adv.
10398,10398,13011,21252,kuska,adv.
10399,10399,10875,19116,Waw aqa,s
10400,10400,4925,13149,r it i hinam,adj.
10401,10401,91,8277,h api kun .,v
10402,10402,8343,16584,Mana,adv.
10403,10403,3700,11921,As n u,s
10404,10404,6201,14442,q ap ar ip tin qa,v
10405,10405,1825,10030,k iy chik chu.,v
10406,10406,6541,14782,qall arin .,v
10407,10407,5627,13868,aw ki kunaqa,s
10408,10408,7877,16118,killa,s
10409,10409,8099,16340,tar p usqa,adj.
10410,10410,9283,17524,K hu ch ich ataqa,s
10411,10411,7530,15771,runakunaqa,s
10412,10412,7913,16154,( simipi,s
10413,10413,12623,20864,kay,adj.
10414,10414,7089,15330,qh un asp ataq,v
10415,10415,14762,23003,ut qay lla,adj.
10416,10416,6508,14749,anchata,adv.
10417,10417,1716,9921,r iku kun .,v
10418,10418,4709,12932,w ir a,s
10419,10419,11461,19702,kikin,s
10420,10420,5025,13251,mana,adv.
10421,10421,14481,22722,k' ur p akunata,s
10422,10422,7515,15756,kus isqa,adv.
10423,10423,6459,14700,ham us papas,v
10424,10424,5551,13790,as n u,s
10425,10425,7488,15729,tu kus papas,v
10426,10426,14563,22804,huk,adj.
10427,10427,3618,11838,runam.,s
10428,10428,9169,17410,all int am,adv.
10429,10429,3815,12037,T ap ar aku hina,s
10430,10430,1032,9226,am aw tawan,s
10431,10431,12470,20711,kut atapas,s
10432,10432,4903,13127,sinchita,adj.
10433,10433,1157,9352,llapa,adj. indefinido
10434,10434,5026,13252,ru p hay ku wan an paq qa,v
10435,10435,14761,23002,huk kunata,adj.
10436,10436,3740,11961,uy wata,s
10437,10437,6755,14996,Mam ayqa,s
10438,10438,13992,22233,k' an k apas,s
10439,10439,12666,20907,urqu,s
10440,10440,8371,16612,l aw ach awanmi,s
10441,10441,6737,14978,llaqtakunapi,s
10442,10442,10435,18676,ama,adv.
10443,10443,1233,9430,rin ku.,v
10444,10444,5091,13318,allin .,adj.
10445,10445,4907,13131,sinchita,adj.
10446,10446,14286,22527,qar ayku w anku.,v
10447,10447,300,8490,Ay ll uqa,s
10448,10448,8408,16649,ña,adv.
10449,10449,7412,15653,way k' ukun a.,v
10450,10450,6017,14258,qh un ataqa,s
10451,10451,2692,10907,allinta,adj.
10452,10452,11355,19596,aswanpas,adv.
10453,10453,875,9069,kap tin qa,v
10454,10454,11934,20175,¿ Kay,det.
10455,10455,10118,18359,chayqa,conj.
10456,10456,8209,16450,Mana,adv.
10457,10457,17,25709,ñ u qan chik pa,pron.
10458,10458,15171,23412,chak man,v
10459,10459,9415,17656,K uch uq,adj.
10460,10460,8628,16869,mis k'it araq,adv.
10461,10461,11036,19277,M as iy kunaqa,s
10462,10462,7907,16148,huñun akun qa.,v
10463,10463,7061,15302,ch' u ñ u mantapas,s
10464,10464,9334,17575,misk'i,adj.
10465,10465,13787,22028,ari,adv.
10466,10466,1686,9891,U kuch am,s
10467,10467,158,8344,Kay,det.
10468,10468,14956,23197,qar ant ill anta,adv.
10469,10469,6277,14518,huk,det.
10470,10470,5603,13844,Chay,det.
10471,10471,11647,19888,w ik sa,s
10472,10472,3385,11604,riqsin im.,v
10473,10473,457,8651,wasiman,s
10474,10474,9966,18207,simipi,s
10475,10475,9875,18116,tut akun apiqa,s
10476,10476,14569,22810,mana,adv.
10477,10477,4776,13000,yach an,v
10478,10478,12418,20659,kach iyuq,adj.
10479,10479,6234,14475,un ut apas,s
10480,10480,5723,13964,h amp in apaqmi,v
10481,10481,12611,20852,Q ach in,s
10482,10482,14655,22896,chaypi,adv.
10483,10483,3846,12068,mis ki ku llan mi.,adj.
10484,10484,4065,12288,kachkan.,v
10485,10485,12006,20247,wiñ ay kus qa.,v
10486,10486,7354,15595,q ap ar iq ta,v
10487,10487,2014,10221,waq tar q un.,v
10488,10488,8185,16426,may ll arq us p alla,v
10489,10489,12740,20981,Huk,adj.
10490,10490,9049,13920,Ñ uq aqa,pron.
10491,10491,12416,20657,p' uch quy arq un mi.,v
10492,10492,11204,19445,run tu pa,s
10493,10493,15001,23242,watapi,s
10494,10494,8868,17109,kan ikun.,v
10495,10495,8495,16736,k' uch uy uq mi.,s
10496,10496,2838,11054,s um ir un pi,s
10497,10497,8259,16500,millay,adj.
10498,10498,4763,12987,w it urq usqan kichik .,v
10499,10499,10419,18660,wiñ arq un qa.,v
10500,10500,6261,14502,nan ay pas,s
10501,10501,6222,14463,¡ llik ll awan,s
10502,10502,9949,18190,unquy manta,s
10503,10503,12387,20628,t us unku.,v
10504,10504,14396,22637,man k akuna,s
10505,10505,9501,17742,mana,adv.
10506,10506,1374,9578,mas inta,adj.
10507,10507,7501,15742,huq ariy ta,s
10508,10508,7315,15556,H ar w isqa,adj.
10509,10509,13894,22135,isq un niyuq,adj.
10510,10510,13451,21692,p hu ku mun ;,v
10511,10511,3862,12084,taw n anqa,s
10512,10512,7210,15451,wañusq akunata,s
10513,10513,10942,19183,kan,v
10514,10514,9249,17490,in k akunaqa,s
10515,10515,12854,21095,K am aq qa,s
10516,10516,14321,22562,Qu ito,s
10517,10517,4309,12532,q ari,s
10518,10518,13694,21935,P'unchaw,s
10519,10519,1530,9735,m it u wan,s
10520,10520,6595,14836,ch'aki,adj.
10521,10521,6149,14390,allin mi.,adj.
10522,10522,13404,21645,all int aqa,adj.
10523,10523,7922,16163,k'ir i),s
10524,10524,13768,22009,sut iy uq .,adj.
10525,10525,9638,17879,ruran apaqqa,v
10526,10526,4595,12818,wich iy kur qa.,v
10527,10527,11185,19426,Wat an á y,s
10528,10528,3622,11842,S ir kan ta,s
10529,10529,1844,10049,qu mir wan,adj.
10530,10530,11609,19850,wañusq a.,v
10531,10531,7389,15630,y ay k uy kam uy .,v
10532,10532,12065,20306,rur aku llan mi,v
10533,10533,10728,18969,Car m en qa,s
10534,10534,6965,15206,r ut us p aqa,v
10535,10535,12993,21234,mana,adv.
10536,10536,5241,13473,Wat uku q,v
10537,10537,8230,16471,k' ach ay,adj.
10538,10538,7126,15367,q' i pi chay kun .,v
10539,10539,9512,17753,Ph iñ aku p tin chik qa,v
10540,10540,11882,20123,¿ Im as,pron.interrog.
10541,10541,11087,19328,U w i ha,s
10542,10542,3571,11791,manam,adv.
10543,10543,11011,19252,p inch asqan tam,v
10544,10544,5544,13783,as n an.,v
10545,10545,5170,13402,Pacha,s
10546,10546,15195,23436,ukhupi,adv.
10547,10547,11315,19556,aswan,adv.
10548,10548,6981,15222,Wayna,adj.
10549,10549,11492,19733,m u ch' aykun ku.,v
10550,10550,11373,19614,mink' api,s
10551,10551,13947,22188,p'unchaw,s
10552,10552,1201,9398,im ayn araq,adv.
10553,10553,6774,15015,ar uw it apas,s
10554,10554,7443,15684,Ph aspa,adj.
10555,10555,10560,18801,sut ' uy kach ispa,v
10556,10556,9724,17965,p' uku ch api,s
10557,10557,14811,23052,"way aq ach akunapi,",s
10558,10558,2722,10937,rant iku way .,v
10559,10559,7408,15649,tar pun a.,v
10560,10560,1366,9569,kamach ich kan.,v
10561,10561,12193,20434,Ch' ak i,adj.
